#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
86-24.fasta	CP038408.1	3992207	3993163	fepB	1-957/957	===============	0/0	100.00	97.60	vfdb	NP_752610	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	3993167	3994417	entS	1-1251/1251	===============	0/0	100.00	96.40	vfdb	NP_752609	(entS) enterobactin exporter iron-regulated [enterobactin (IA019)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	3994516	3995532	fepD	1-1017/1017	===============	0/0	100.00	96.66	vfdb	NP_752608	(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	3995529	3996521	fepG	1-993/993	===============	0/0	100.00	94.16	vfdb	NP_752607	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	3996518	3997333	fepC	1-816/816	===============	0/0	100.00	96.32	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	3998707	4002560	entF	1-3854/3882	========/======	2/2	99.25	95.72	vfdb	NP_752604	(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4002778	4003980	fes	1-1203/1203	===============	0/0	100.00	96.76	vfdb	NP_752602	(fes) enterobactin/ferric enterobactin esterase [enterobactin (IA019)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4004223	4006463	fepA	1-2241/2241	===============	0/0	100.00	96.88	vfdb	NP_752600	(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4006488	4007258	entD	1-771/771	===============	0/0	100.00	94.29	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4194957	4196528	espY3	1-1572/1572	===============	0/0	100.00	100.00	vfdb	NP_286160	(espY3) Type III secretion system effector EspY3 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	4202730	4202865	entD	1-136/771	===...../......	4/4	17.38	83.33	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4326297	4326434	fimE	400-537/597	..........====.	0/0	23.12	81.16	vfdb	NP_757240	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4339893	4344134	fdeC	1-4245/4251	========/======	3/5	99.76	92.16	vfdb	YP_002390132	(fdeC) adhesin FdeC [FdeC (VF0506)] [Escherichia coli O45:K1:H7 str. S88]
86-24.fasta	CP038408.1	4354321	4354911	ykgK/ecpR	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	4354986	4355573	yagZ/ecpA	1-588/588	===============	0/0	100.00	100.00	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	4355631	4356299	yagY/ecpB	1-669/669	===============	0/0	100.00	100.00	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	4356325	4358850	yagX/ecpC	1-2526/2526	===============	0/0	100.00	100.00	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	4358840	4360483	yagW/ecpD	1-1644/1644	===============	0/0	100.00	100.00	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	4360407	4361162	yagV/ecpE	1-756/756	===============	0/0	100.00	100.00	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	4512199	4512347	algW	633-781/1170	.......=/==....	2/2	12.65	77.33	vfdb	NP_253136	(algW) AlgW protein [Alginate regulation (CVF523)] [Pseudomonas aeruginosa PAO1]
86-24.fasta	CP038408.1	4554906	4555037	entD	1-132/771	===...../......	2/2	16.99	88.72	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4616849	4617418	espY2	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_285765	(espY2) Type III secretion system effector EspY2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	4633888	4634640	espY1	1-753/753	===============	0/0	100.00	100.00	vfdb	NP_285753	(espY1) Type III secretion system effector EspY1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	4673339	4674760	espX1	1-1422/1422	===============	0/0	100.00	100.00	vfdb	NP_285716	(espX1) Type III secretion system effector EspX1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	4692395	4692486	entD	7-98/771	==....../......	2/2	11.80	89.25	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4745017	4745740	cheD	795-1518/1674	.......=======.	0/0	43.25	77.21	vfdb	YP_001006778	(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]
86-24.fasta	CP038408.1	4763343	4763480	entD	1-138/771	===...../......	2/2	17.77	82.01	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4770070	4772265	espX6	1-2196/2196	===============	0/0	100.00	100.00	vfdb	NP_290952	(espX6) Type III secretion system effector EspX6 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	4791929	4792840	fimH	1-912/912	===============	0/0	100.00	97.26	vfdb	NP_757248	(fimH) FimH protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4792851	4793354	fimG	1-504/504	===============	0/0	100.00	98.02	vfdb	NP_757247	(fimG) FimG protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4793367	4793900	fimF	1-534/534	===============	0/0	100.00	97.94	vfdb	NP_757245	(fimF) FimF protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4793907	4796543	fimD	1-2637/2637	===============	0/0	100.00	98.18	vfdb	NP_757244	(fimD) Outer membrane usher protein fimD precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4796610	4797335	fimC	1-726/726	===============	0/0	100.00	97.93	vfdb	NP_757243	(fimC) Chaperone protein fimC precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4797372	4797911	fimI	1-540/540	===============	0/0	100.00	98.52	vfdb	NP_757242	(fimI) Fimbrin-like protein fimI precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4797976	4798581	fimA	1-606/606	===============	0/0	100.00	92.24	vfdb	NP_757241	(fimA) Type-1 fimbrial protein A chain precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4798989	4799585	fimE	1-597/597	===============	0/0	100.00	98.33	vfdb	NP_757240	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4800063	4800665	fimB	1-603/603	===============	0/0	100.00	98.18	vfdb	NP_757239	(fimB) Type 1 fimbriae Regulatory protein fimB [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4851337	4851453	astA	1-117/117	===============	0/0	100.00	98.29	vfdb	BAA94855	(astA) heat-stable enterotoxin 1 [EAST1 (VF0216)] [Escherichia coli O44:H18 042]
86-24.fasta	CP038408.1	4899386	4899498	entD	10-132/771	===...../......	2/12	14.53	84.68	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4928426	4928554	entD	1-129/771	===...../......	2/2	16.60	84.61	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4962433	4962545	entD	2-114/771	===...../......	2/2	14.53	87.72	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	4997665	4997793	entD	6-133/771	===...../......	2/3	16.47	80.77	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	5089188	5090480	espX5	1-1293/1293	===============	0/0	100.00	100.00	vfdb	NP_290699	(espX5) Type III secretion system effector EspX5 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	5119942	5121522	espX4	1-1581/1581	===============	0/0	100.00	100.00	vfdb	NP_290672	(espX4) Type III secretion system effector EspX4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	5147878	5148004	entD	10-137/771	===...../......	3/3	16.34	82.95	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	5155760	5157946	espL4	1-2187/2187	===============	0/0	100.00	100.00	vfdb	NP_290644	(espL4) Type III secretion system effector EspL4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
86-24.fasta	CP038408.1	5241867	5241975	entD	15-124/771	===...../......	2/3	14.01	88.29	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	5278003	5278133	entD	1-131/771	===...../......	2/2	16.86	85.61	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	5307869	5308005	entD	1-137/771	===...../......	2/2	17.64	81.88	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
86-24.fasta	CP038408.1	5407005	5408433	aslA	1-1428/1428	========/======	1/1	100.00	93.91	vfdb	AAG10151	(aslA) putative arylsulfatase [AslA (VF0238)] [Escherichia coli O18:K1:H7 str. RS218]
EC4115.fasta	NC_011353.1	5604	5695	entD	7-98/771	==....../......	2/2	11.80	89.25	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	23330	24751	espX1	1-1422/1422	===============	0/0	100.00	100.00	vfdb	NP_285716	(espX1) Type III secretion system effector EspX1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	63445	64182	espY1	1-753/753	========/======	1/15	98.01	98.01	vfdb	NP_285753	(espY1) Type III secretion system effector EspY1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	80652	81221	espY2	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_285765	(espY2) Type III secretion system effector EspY2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	143033	143164	entD	1-132/771	===...../......	2/2	16.99	88.72	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	185723	185871	algW	633-781/1170	.......=/==....	2/2	12.65	77.33	vfdb	NP_253136	(algW) AlgW protein [Alginate regulation (CVF523)] [Pseudomonas aeruginosa PAO1]
EC4115.fasta	NC_011353.1	340783	341538	yagV/ecpE	1-756/756	===============	0/0	100.00	100.00	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	341462	343105	yagW/ecpD	1-1644/1644	===============	0/0	100.00	99.94	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	343095	345620	yagX/ecpC	1-2526/2526	===============	0/0	100.00	100.00	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	345646	346314	yagY/ecpB	1-669/669	===============	0/0	100.00	100.00	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	346372	346959	yagZ/ecpA	1-588/588	===============	0/0	100.00	99.83	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	347034	347624	ykgK/ecpR	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	357811	362052	fdeC	1-4245/4251	========/======	3/5	99.76	92.18	vfdb	YP_002390132	(fdeC) adhesin FdeC [FdeC (VF0506)] [Escherichia coli O45:K1:H7 str. S88]
EC4115.fasta	NC_011353.1	375511	375648	fimE	400-537/597	..........====.	0/0	23.12	81.16	vfdb	NP_757240	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	498786	498921	entD	1-136/771	===...../......	4/4	17.38	83.33	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	505123	506694	espY3	1-1572/1572	===============	0/0	100.00	100.00	vfdb	NP_286160	(espY3) Type III secretion system effector EspY3 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	694390	695160	entD	1-771/771	===============	0/0	100.00	94.29	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	695185	697425	fepA	1-2241/2241	===============	0/0	100.00	96.88	vfdb	NP_752600	(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	697668	698870	fes	1-1203/1203	===============	0/0	100.00	96.76	vfdb	NP_752602	(fes) enterobactin/ferric enterobactin esterase [enterobactin (IA019)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	699088	702941	entF	1-3854/3882	========/======	2/2	99.25	95.72	vfdb	NP_752604	(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	704315	705130	fepC	1-816/816	===============	0/0	100.00	96.32	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	705127	706119	fepG	1-993/993	===============	0/0	100.00	94.16	vfdb	NP_752607	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	706116	707132	fepD	1-1017/1017	===============	0/0	100.00	96.66	vfdb	NP_752608	(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	707231	708481	entS	1-1251/1251	===============	0/0	100.00	96.40	vfdb	NP_752609	(entS) enterobactin exporter iron-regulated [enterobactin (IA019)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	708485	709441	fepB	1-957/957	===============	0/0	100.00	97.60	vfdb	NP_752610	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	709618	710805	entC	1-1188/1188	===============	0/0	100.00	98.15	vfdb	NP_752611	(entC) isochorismate synthase 1 [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	710815	712425	entE	1-1611/1611	===============	0/0	100.00	95.41	vfdb	NP_752612	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	712439	713296	entB	1-858/858	===============	0/0	100.00	98.14	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	713296	714042	entA	1-747/747	===============	0/0	100.00	96.12	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	791122	791243	entD	5-126/771	===...../......	2/2	15.69	88.62	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	927986	928966	nleB2	1-981/981	===============	0/0	100.00	100.00	vfdb	NP_286532	(nleB2) Type III secretion system effector NleB2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	929027	930019	nleC	1-993/993	===============	0/0	100.00	100.00	vfdb	NP_286533	(nleC) Type III secretion system effector NleC  zinc metalloprotease  [NleC (VF0340)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	930847	931728	nleH1	1-882/882	===============	0/0	100.00	99.89	vfdb	NP_286534	(nleH1) Type III secretion system effector NleH1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	931959	932657	nleD	1-699/699	===============	0/0	100.00	99.86	vfdb	NP_286535	(nleD) Type III secretion system effector NleD [NleD (VF0343)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	941298	941426	entD	1-131/771	===...../......	1/2	16.73	87.79	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
EC4115.fasta	NC_011353.1	958579	960591	espX2	1-2013/2013	===============	0/0	100.00	99.95	vfdb	NP_286562	(espX2) Type III secretion system effector EspX2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	1151839	1152879	ompA	1-1041/1041	===============	0/0	100.00	98.08	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]
EC4115.fasta	NC_011353.1	1214143	1214922	espFu/tccP	376-1155/1155	....===========	0/0	67.53	96.92	vfdb	NP_288437	(espFu/tccP) Type III secretion system effector TccP [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
EC4115.fasta	NC_011353.1	1339016	1339257	pet	3647-3888/3888	..............=	0/0	6.22	87.60	vfdb	YP_006099165	(pet) Pet serine protease precursor autotransporter [Pet (VF0217)] [Escherichia coli O44:H18 042]
